Timestamp,Market,TokenID,Price,Side,BetUSD,OrderID,Alasan
2026-07-29T04:12:40.537669+00:00,Bitcoin price on July 29?,38414361590341142717,0.0005,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.537669+00:00,Bitcoin above ___ on July 29?,60449705516914757021,0.0005,BUY_NO,1.0,ERROR,"NO oversold (0.00), pressure bearish terkonfirmasi."
2026-07-29T04:12:40.537669+00:00,Bitcoin ETF Flows on July 27?,N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.553296+00:00,Bitcoin price on July 30?,10217286854316030331,0.0030,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.578719+00:00,Bitcoin above ___ on July 30?,11848691814875106507,0.0005,BUY_NO,1.0,ERROR,"NO oversold (0.00), pressure bearish terkonfirmasi."
2026-07-29T04:12:40.584551+00:00,Bitcoin ETF Flows on July 28?,38119058076601629981,0.0050,BUY_YES,1.0,ERROR,"YES oversold (0.01), momentum reversal terdeteksi."
2026-07-29T04:12:40.584551+00:00,Bitcoin price on July 31?,45922256648718351850,0.0075,BUY_YES,1.0,ERROR,"YES oversold (0.01), momentum reversal terdeteksi."
2026-07-29T04:12:40.584551+00:00,Bitcoin above ___ on July 31?,69602129665305739989,0.0005,BUY_NO,1.0,ERROR,"NO oversold (0.00), pressure bearish terkonfirmasi."
2026-07-29T04:12:40.600175+00:00,Bitcoin price on August 1?,10063769115918530499,0.0020,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.600175+00:00,Bitcoin above ___ on August 1?,68481408074200408560,0.0040,BUY_NO,1.0,ERROR,"NO oversold (0.00), pressure bearish terkonfirmasi."
2026-07-29T04:12:40.615800+00:00,"Bitcoin Up or Down - July 28, 11PM ET",31797977410675033523,0.0005,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.615800+00:00,"Bitcoin Up or Down - July 29, 12AM ET",50824412368542664579,0.5450,BUY_YES,1.0,ERROR,YES lebih dominan (0.55 vs 0.46).
2026-07-29T04:12:40.631427+00:00,"Bitcoin Up or Down - July 29, 1AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.631427+00:00,"Bitcoin Up or Down - July 29, 2AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.631427+00:00,"Bitcoin Up or Down - July 29, 3AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.631427+00:00,"Bitcoin Up or Down - July 29, 4AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.631427+00:00,What price will Bitcoin hit July 27-August 2?,13776498827156242386,0.0025,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.631427+00:00,"Bitcoin Up or Down - July 29, 5AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.647053+00:00,"Bitcoin Up or Down - July 29, 6AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.647053+00:00,"Bitcoin Up or Down - July 29, 7AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.663596+00:00,"Bitcoin Up or Down - July 29, 8AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.663596+00:00,"Bitcoin Up or Down - July 29, 9AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.663596+00:00,Bitcoin ETF Flows on July 29?,78969638811276098939,0.2350,BUY_YES,1.0,ERROR,"YES oversold (0.23), momentum reversal terdeteksi."
2026-07-29T04:12:40.663596+00:00,"Bitcoin Up or Down - July 29, 10AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.663596+00:00,"Bitcoin Up or Down - July 29, 11AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.678303+00:00,"Bitcoin Up or Down - July 29, 12PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.678303+00:00,"Bitcoin Up or Down - July 29, 1PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.678303+00:00,Bitcoin Up or Down on July 29?,16968373821080890496,0.4250,BUY_YES,1.0,ERROR,"YES oversold (0.42), momentum reversal terdeteksi."
2026-07-29T04:12:40.678303+00:00,"Bitcoin Up or Down - July 29, 5PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.678303+00:00,"Bitcoin Up or Down - July 29, 2PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.709560+00:00,"Bitcoin Up or Down - July 29, 3PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.818947+00:00,"Bitcoin Up or Down - July 29, 4PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 6PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 7PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 8PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 9PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 10PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 29, 11PM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.928330+00:00,"Bitcoin Up or Down - July 30, 12AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:40.993299+00:00,What price will Bitcoin hit on July 28?,89410045763409786380,0.0005,BUY_YES,1.0,ERROR,"YES oversold (0.00), momentum reversal terdeteksi."
2026-07-29T04:12:40.993299+00:00,"Bitcoin Up or Down - July 29, 12:00AM-12:15AM ET",19442139017354495260,0.2250,BUY_YES,1.0,ERROR,"YES oversold (0.23), momentum reversal terdeteksi."
2026-07-29T04:12:40.993299+00:00,"Bitcoin Up or Down - July 29, 12:00AM-4:00AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.006465+00:00,"Bitcoin Up or Down - July 29, 12:05AM-12:10AM ET",14810841098760706415,0.0005,BUY_NO,1.0,ERROR,"NO oversold (0.00), pressure bearish terkonfirmasi."
2026-07-29T04:12:41.006465+00:00,"Bitcoin Up or Down - July 29, 12:10AM-12:15AM ET",66903807967165740180,0.1750,BUY_YES,1.0,ERROR,"YES oversold (0.17), momentum reversal terdeteksi."
2026-07-29T04:12:41.006465+00:00,"Bitcoin Up or Down - July 29, 12:15AM-12:30AM ET",65891848040289258131,0.5250,BUY_YES,1.0,ERROR,YES lebih dominan (0.53 vs 0.47).
2026-07-29T04:12:41.006465+00:00,"Bitcoin Up or Down - July 29, 12:15AM-12:20AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.037710+00:00,"Bitcoin Up or Down - July 29, 12:20AM-12:25AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.037710+00:00,"Bitcoin Up or Down - July 29, 12:25AM-12:30AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.053337+00:00,"Bitcoin Up or Down - July 29, 12:30AM-12:35AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.115842+00:00,"Bitcoin Up or Down - July 29, 12:30AM-12:45AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.115842+00:00,"Bitcoin Up or Down - July 29, 12:35AM-12:40AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.115842+00:00,"Bitcoin Up or Down - July 29, 12:40AM-12:45AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.115842+00:00,"Bitcoin Up or Down - July 29, 12:45AM-12:50AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.131468+00:00,"Bitcoin Up or Down - July 29, 12:45AM-1:00AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.162721+00:00,"Bitcoin Up or Down - July 29, 12:50AM-12:55AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.162721+00:00,"Bitcoin Up or Down - July 30, 1AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.162721+00:00,"Bitcoin Up or Down - July 29, 12:55AM-1:00AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.162721+00:00,"Bitcoin Up or Down - July 29, 1:00AM-1:15AM ET",N/A,0.0000,HOLD,0,HOLD,"Spread terlalu sempit, pasar seimbang."
2026-07-29T04:12:41.162721+00:00,Ink FDV above ___ one day after launch?,76031544377055892909,0.3950,BUY_YES,1.0,ERROR,"YES oversold (0.40), momentum reversal terdeteksi."
2026-07-29T04:12:41.162721+00:00,Metamask FDV above ___ one day after launch?,83656232329813665125,0.1250,BUY_YES,1.0,ERROR,"YES oversold (0.12), momentum reversal terdeteksi."
2026-07-29T04:12:41.272103+00:00,Consensys IPO closing market cap above ___ ?,73186602572996399039,0.1250,BUY_YES,1.0,ERROR,"YES oversold (0.12), momentum reversal terdeteksi."
2026-07-29T04:12:41.287732+00:00,StandX FDV above ___ one day after launch?,99815032188623260975,0.4000,BUY_NO,1.0,ERROR,"NO oversold (0.40), pressure bearish terkonfirmasi."
2026-07-29T04:12:41.303361+00:00,Hyperbeat FDV above ___ one day after launch?,65772851380363633379,0.3050,BUY_YES,1.0,ERROR,"YES oversold (0.30), momentum reversal terdeteksi."
2026-07-29T04:12:41.303361+00:00,Kraken IPO closing market cap above ___ ?,11294919492177693956,0.1850,BUY_YES,1.0,ERROR,"YES oversold (0.18), momentum reversal terdeteksi."
2026-07-29T04:12:41.318983+00:00,What price will Ethereum hit in 2026?,17572937743553622007,0.2000,BUY_YES,1.0,ERROR,"YES oversold (0.20), momentum reversal terdeteksi."
2026-07-29T04:12:41.318983+00:00,What price will Solana hit in 2026?,69173727652368747128,0.1550,BUY_YES,1.0,ERROR,"YES oversold (0.15), momentum reversal terdeteksi."
2026-07-29T04:12:41.318983+00:00,What price will XRP hit in 2026?,49298809552663577090,0.0225,BUY_YES,1.0,ERROR,"YES oversold (0.02), momentum reversal terdeteksi."
2026-07-29T04:12:41.318983+00:00,What price will Dogecoin hit in 2026?,87479582260999077681,0.0525,BUY_YES,1.0,ERROR,"YES oversold (0.05), momentum reversal terdeteksi."
2026-07-29T04:12:41.417239+00:00,What price will Hyperliquid hit in 2026?,23887537156893656796,0.2900,BUY_YES,1.0,ERROR,"YES oversold (0.29), momentum reversal terdeteksi."
2026-07-29T04:12:41.420237+00:00,What price will BNB hit in 2026?,83367326357932454629,0.0480,BUY_YES,1.0,ERROR,"YES oversold (0.05), momentum reversal terdeteksi."
2026-07-29T04:12:41.428365+00:00,What price will Ethena hit in 2026?,37335003796699733183,0.0165,BUY_YES,1.0,ERROR,"YES oversold (0.02), momentum reversal terdeteksi."
2026-07-29T04:12:41.428365+00:00,What price will Chainlink hit in 2026?,11186153703898651158,0.1200,BUY_YES,1.0,ERROR,"YES oversold (0.12), momentum reversal terdeteksi."
2026-07-29T04:12:41.428365+00:00,What price will Zcash hit in 2026?,37228364226929363049,0.0900,BUY_YES,1.0,ERROR,"YES oversold (0.09), momentum reversal terdeteksi."
2026-07-29T04:12:41.428365+00:00,What price will Pump.fun hit in 2026?,71450523344457251224,0.0950,BUY_YES,1.0,ERROR,"YES oversold (0.10), momentum reversal terdeteksi."
2026-07-29T04:12:41.490876+00:00,What price will Aster hit in 2026?,10909906739448066256,0.0450,BUY_YES,1.0,ERROR,"YES oversold (0.04), momentum reversal terdeteksi."
2026-07-29T04:12:41.490876+00:00,What price will Plasma hit in 2026?,73224761724101963073,0.0435,BUY_YES,1.0,ERROR,"YES oversold (0.04), momentum reversal terdeteksi."
2026-07-29T04:12:41.490876+00:00,What price will Uniswap hit in 2026?,10377257939487181458,0.0800,BUY_YES,1.0,ERROR,"YES oversold (0.08), momentum reversal terdeteksi."
2026-07-29T04:12:41.506498+00:00,Ventuals FDV above ___ one day after launch?,31056968244860464075,0.0120,BUY_YES,1.0,ERROR,"YES oversold (0.01), momentum reversal terdeteksi."
2026-07-29T04:12:41.522128+00:00,Ostium FDV above ___ one day after launch?,14185680941579443056,0.0800,BUY_YES,1.0,ERROR,"YES oversold (0.08), momentum reversal terdeteksi."
2026-07-29T04:12:41.522128+00:00,Makina FDV above ___ one day after launch?,98219980679999429916,0.1100,BUY_YES,1.0,ERROR,"YES oversold (0.11), momentum reversal terdeteksi."
2026-07-29T04:12:41.522128+00:00,Reya FDV above ___ one day after launch?,11519646155165447553,0.3800,BUY_NO,1.0,ERROR,"NO oversold (0.38), pressure bearish terkonfirmasi."
2026-07-29T04:12:41.554260+00:00,Theo FDV above ___ one day after launch?,15731299918113619175,0.4300,BUY_NO,1.0,ERROR,"NO oversold (0.43), pressure bearish terkonfirmasi."
2026-07-29T04:12:41.569007+00:00,Pacifica FDV above ___ one day after launch?,16795957534988501215,0.1450,BUY_YES,1.0,ERROR,"YES oversold (0.14), momentum reversal terdeteksi."
2026-07-29T04:12:41.569007+00:00,Extended FDV above ___ one day after launch?,46188547148926039629,0.2600,BUY_YES,1.0,ERROR,"YES oversold (0.26), momentum reversal terdeteksi."
2026-07-29T04:12:41.600261+00:00,Felix FDV above ___ one day after launch?,77851040216661035473,0.2900,BUY_YES,1.0,ERROR,"YES oversold (0.29), momentum reversal terdeteksi."
2026-07-29T04:12:41.600261+00:00,Tabi FDV above ___ one day after launch?,48546398760083103087,0.1150,BUY_YES,1.0,ERROR,"YES oversold (0.12), momentum reversal terdeteksi."
2026-07-29T04:12:41.615887+00:00,Variational FDV above ___ one day after launch?,20047761357284544859,0.4250,BUY_YES,1.0,ERROR,"YES oversold (0.42), momentum reversal terdeteksi."
2026-07-29T04:12:41.615887+00:00,What will the average monthly Ethereum gas price hit before ,40857835778606083269,0.1450,BUY_YES,1.0,ERROR,"YES oversold (0.14), momentum reversal terdeteksi."
2026-07-29T04:35:59.620299+00:00,"Bitcoin Up or Down - May 20, 6AM ET",96739912202706195385,0.9960,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (1.00).
2026-07-29T04:36:01.134687+00:00,"Bitcoin Up or Down - July 29, 12AM ET",50824412368542664579,0.6450,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.65).
2026-07-29T04:36:02.744845+00:00,"Bitcoin Up or Down - July 29, 1AM ET",21385988483161714468,0.5100,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.51).
2026-07-29T04:36:04.612076+00:00,"Bitcoin Up or Down - July 29, 2AM ET",30749577655680360540,0.5050,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.51).
2026-07-29T04:36:06.517683+00:00,"Bitcoin Up or Down - July 29, 3AM ET",68806906300074483447,0.5050,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.51).
2026-07-29T04:36:08.158455+00:00,"Bitcoin Up or Down - July 29, 4AM ET",35736524439311073550,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:09.805279+00:00,"Bitcoin Up or Down - July 29, 5AM ET",66957502946628467744,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:11.477408+00:00,"Bitcoin Up or Down - July 29, 6AM ET",20392805902146357104,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:13.252462+00:00,"Bitcoin Up or Down - July 29, 7AM ET",73784561535377188790,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:15.004881+00:00,"Bitcoin Up or Down - July 29, 8AM ET",75683115346529609703,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:17.011554+00:00,"Bitcoin Up or Down - July 29, 9AM ET",59231986764118972668,0.5050,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.51).
2026-07-29T04:36:18.988882+00:00,"Bitcoin Up or Down - July 29, 10AM ET",72593173743003784393,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:21.226855+00:00,"Bitcoin Up or Down - July 29, 11AM ET",51867772207247805727,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:22.981080+00:00,"Bitcoin Up or Down - July 29, 12PM ET",75520190227159300177,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:24.851907+00:00,"Bitcoin Up or Down - July 29, 1PM ET",59863856388712555705,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:26.523835+00:00,Bitcoin Up or Down on July 29?,11384015402309660508,0.5550,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.56).
2026-07-29T04:36:28.273571+00:00,"Bitcoin Up or Down - July 29, 5PM ET",64381140124244010362,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:30.216195+00:00,"Bitcoin Up or Down - July 29, 2PM ET",33466061168550515198,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:32.178471+00:00,"Bitcoin Up or Down - July 29, 3PM ET",56890025182721158346,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:34.198396+00:00,"Bitcoin Up or Down - July 29, 4PM ET",34433229537410290145,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:36.268734+00:00,"Bitcoin Up or Down - July 29, 6PM ET",83881309581414405077,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:38.053369+00:00,"Bitcoin Up or Down - July 29, 7PM ET",84978195202857712183,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:39.843320+00:00,"Bitcoin Up or Down - July 29, 8PM ET",12359092516610528180,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:41.873380+00:00,"Bitcoin Up or Down - July 29, 9PM ET",18620463062317529316,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:44.295477+00:00,"Bitcoin Up or Down - July 29, 10PM ET",77570410538750983489,0.5000,BUY_YES,1.0,ERROR: PolyApiException[status,"Harga imbang, masuk posisi UP/YES."
2026-07-29T04:36:46.420666+00:00,"Bitcoin Up or Down - July 29, 11PM ET",51033026327749278298,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:48.530237+00:00,"Bitcoin Up or Down - July 30, 12AM ET",13472914752060745225,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:50.030373+00:00,"Bitcoin Up or Down - July 29, 12:00AM-4:00AM ET",10736275418688233651,0.5400,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.54).
2026-07-29T04:36:51.530516+00:00,"Bitcoin Up or Down - July 29, 12:30AM-12:35AM ET",76192503982905593575,0.5250,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.53).
2026-07-29T04:36:53.390051+00:00,"Bitcoin Up or Down - July 29, 12:30AM-12:45AM ET",64222761092628376415,0.5150,BUY_NO,1.0,ERROR: PolyApiException[status,Momentum DOWN dominan (0.52).
2026-07-29T04:36:54.937067+00:00,"Bitcoin Up or Down - July 29, 12:35AM-12:40AM ET",66699124705200891455,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:56.688207+00:00,"Bitcoin Up or Down - July 29, 12:40AM-12:45AM ET",74090297312039572729,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:36:58.623773+00:00,"Bitcoin Up or Down - July 29, 12:45AM-12:50AM ET",46983268103758253977,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
2026-07-29T04:37:00.264923+00:00,"Bitcoin Up or Down - July 29, 12:45AM-1:00AM ET",11387505040730668027,0.5050,BUY_YES,1.0,ERROR: PolyApiException[status,Momentum UP dominan (0.51).
